5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetCraterSign-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetCraterSign-1.jpg~original,HTTP Error 404: Not Found,351144.082781108
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/WukokiSgnA-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/WukokiSgnA-1.jpg~original,HTTP Error 404: Not Found,351144.094366403
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/WukokiSign1-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/WukokiSign1-1.jpg~original,HTTP Error 404: Not Found,351144.103755234
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC6-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC6-1.jpg~original,HTTP Error 404: Not Found,351144.108516523
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC5-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC5-1.jpg~original,HTTP Error 404: Not Found,351144.118221811
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC11-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC11-1.jpg~original,HTTP Error 404: Not Found,351144.124579814
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC14-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC14-1.jpg~original,HTTP Error 404: Not Found,351144.129697763
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/Wukoki2-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/Wukoki2-1.jpg~original,HTTP Error 404: Not Found,351144.138807571
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC1-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC1-1.jpg~original,HTTP Error 404: Not Found,351144.147891493
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC2-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC2-1.jpg~original,HTTP Error 404: Not Found,351144.156382436
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/WukokiBldg-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/WukokiBldg-1.jpg~original,HTTP Error 404: Not Found,351144.163665038
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/PeckerWood.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/PeckerWood.jpg~original,HTTP Error 404: Not Found,351144.169519794
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC9-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC9-1.jpg~original,HTTP Error 404: Not Found,351144.180306412
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC12-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC12-1.jpg~original,HTTP Error 404: Not Found,351144.191335423
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC8-1.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/SunsetC8-1.jpg~original,HTTP Error 404: Not Found,351144.258080427
5591991,http://i30.photobucket.com/albums/c334/PDP8PDP8/Wukoki3.jpg,http://i30.photobucket.com/albums/c334/PDP8PDP8/Wukoki3.jpg~original,HTTP Error 404: Not Found,351144.29753319
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01151.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01151.jpg~original,HTTP Error 404: Not Found,351146.766400718
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01141.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01141.jpg~original,HTTP Error 404: Not Found,351146.771727614
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01149.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01149.jpg~original,HTTP Error 404: Not Found,351146.779683421
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01143.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01143.jpg~original,HTTP Error 404: Not Found,351146.784791938
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01142.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01142.jpg~original,HTTP Error 404: Not Found,351146.837263027
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01146.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01146.jpg~original,HTTP Error 404: Not Found,351146.843276534
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01140.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01140.jpg~original,HTTP Error 404: Not Found,351146.8529272
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01145.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01145.jpg~original,HTTP Error 404: Not Found,351146.860740649
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01121.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01121.jpg~original,HTTP Error 404: Not Found,351146.867001467
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01139.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01139.jpg~original,HTTP Error 404: Not Found,351146.87154788
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01136.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01136.jpg~original,HTTP Error 404: Not Found,351146.882727455
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01134.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01134.jpg~original,HTTP Error 404: Not Found,351146.90701197
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01127.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01127.jpg~original,HTTP Error 404: Not Found,351146.916289694
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01119.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01119.jpg~original,HTTP Error 404: Not Found,351146.923246241
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01144.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01144.jpg~original,HTTP Error 404: Not Found,351146.958610895
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01122.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01122.jpg~original,HTTP Error 404: Not Found,351146.972460281
5693038,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01148.jpg,http://i141.photobucket.com/albums/r65/kiwiinusa/Iron%20Brewer%20and%20Shearboy%20completely%20fucking%20lost/DSC01148.jpg~original,HTTP Error 404: Not Found,351147.027868827
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0003-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0003-1.jpg~original,HTTP Error 404: Not Found,351147.962904948
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0002-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0002-1.jpg~original,HTTP Error 404: Not Found,351147.970593485
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0006-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0006-1.jpg~original,HTTP Error 404: Not Found,351147.980606302
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0004-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0004-1.jpg~original,HTTP Error 404: Not Found,351147.98678875
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0007-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0007-1.jpg~original,HTTP Error 404: Not Found,351148.003140958
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0008-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0008-1.jpg~original,HTTP Error 404: Not Found,351148.009720162
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0014-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0014-1.jpg~original,HTTP Error 404: Not Found,351148.025197803
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0015-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0015-1.jpg~original,HTTP Error 404: Not Found,351148.044371813
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0026-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0026-1.jpg~original,HTTP Error 404: Not Found,351148.054344969
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0025-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0025-1.jpg~original,HTTP Error 404: Not Found,351148.064060377
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0023-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0023-1.jpg~original,HTTP Error 404: Not Found,351148.070128613
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0012-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0012-1.jpg~original,HTTP Error 404: Not Found,351148.093115377
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0011-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0011-1.jpg~original,HTTP Error 404: Not Found,351148.110686874
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0020-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0020-1.jpg~original,HTTP Error 404: Not Found,351148.145922876
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0010-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0010-1.jpg~original,HTTP Error 404: Not Found,351148.183477558
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0022-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0022-1.jpg~original,HTTP Error 404: Not Found,351148.211932362
5750563,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0013-1.jpg,http://i122.photobucket.com/albums/o248/sidetrackbob/PICT0013-1.jpg~original,HTTP Error 404: Not Found,351148.215835551
